ID,DocID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30
27,5,0.583,0.138,4.9389,-36.588,19.655,-36.084,14.725,0.9962,2,0.034233,0,79.883,167.99,-30645,-925.07,6164.5,135.73,-0.71687,-0.42253,-0.073136,0,0.069821,14.799,0.99494,107.24,-925.07,0.5,0.044444,0,1
27,5,0.874,0.133,4.3341,-42.535,29.23,-42.434,24.896,0.98344,2,0.0040486,48.677,165.3,715.66,-32674,-4663.6,2.50E+05,87.48,-0.54232,-0.4139,-1.39E-17,0.27614,-0.075253,25.05,0.99386,188.35,-2070.5,0.53,0.044444,0,1
27,5,0.302,0.165,22.376,-38.402,3.8302,-41.124,18.745,0.67629,4,-2.9959,19.646,55.876,116.17,-42137,-1377.4,3.62E+05,26.767,2.5533,-3.11E-16,0.34308,1.8177,2.8561,19.772,0.94805,119.83,-669.17,0.53,0.044444,0,1
27,5,1.141,0.133,20.965,-41.527,3.5278,-43.341,17.531,0.77811,4,-3.0379,28.514,109.35,472.26,-36960,-3870.5,1.66E+05,88.527,1.1346,0,0.27758,0.95466,-3.0427,17.84,0.98272,134.13,-3870.5,0.605,0.044444,0,1
27,5,0.33,0.137,2.5198,-44.551,16.631,-44.652,14.111,0.94958,2,-0.0071427,12.473,79.328,131.18,-31555,320.78,5525.5,103.84,-0.51979,-0.51137,-0.20302,-1.25E-17,0.16656,14.276,0.98844,104.21,320.78,0.53,0.044444,0,1
27,5,1.072,0.12,4.6365,-41.829,21.771,-40.922,17.159,0.99381,2,0.052892,0,186.24,406.43,-29173,-632.21,5.73E+05,203.75,-0.45708,-0.23588,-0.042333,0,0.077205,17.199,0.99766,143.33,713.14,0.59,0.044444,0,1
27,5,0.289,0.13,22.779,-38.201,6.7532,-39.41,16.072,0.57824,4,-3.0663,23.988,139.04,227.45,-9715.4,-3091.3,31340,161.74,1.866,-2.22E-16,0.17731,1.2939,2.7716,16.7,0.96239,128.46,-3091.3,0.51,0.044444,0,1
27,5,4.982,0.078,21.066,-39.511,6.0476,-43.341,15.499,0.33833,4,-2.8919,0,128.97,789.49,-84950,-1402.6,5.15E+05,191.9,0.97995,0,0,0.89323,-2.7321,15.678,0.98855,201.01,-1402.6,0.495,0.044444,0,1
27,5,0.615,0.14,0.70556,-43.14,22.477,-40.922,21.884,0.98895,2,0.1015,18.561,100.42,179.19,-39826,-1722.8,7223.8,100.42,-0.30732,-0.30398,-0.02414,0,0.15515,21.923,0.99822,156.59,-1722.8,0.52,0.044444,0,1
27,5,3.613,0.113,2.1167,-41.829,18.546,-40.015,16.529,0.99722,2,0.10998,33.203,138.35,176.62,-29546,-330.5,10401,138.35,0.3024,0,0.088507,0.20836,0.078869,16.554,0.99851,146.49,-330.5,0.43,0.044444,0,1
27,5,0.442,0.114,16.833,-35.681,2.7214,-39.209,14.545,0.663,4,-2.8966,29.712,102.26,1972.3,-1.50E+06,-1598.8,2.98E+06,96.804,0.80672,0,0.22001,0.71871,-2.9227,14.661,0.99212,128.6,-1598.8,0.48,0.044444,0,1
27,5,1.429,0.078,17.337,-37.898,1.9151,-40.922,15.715,0.64708,4,-2.948,35.856,137.82,1360.3,-81048,-28874,6.94E+05,137.82,1.3479,0,0.41116,1.2711,-2.9305,16.026,0.98063,205.46,-28874,0.45,0.044444,0,1
27,5,0.328,0.171,2.0159,-43.744,24.493,-43.039,22.488,0.98579,2,0.03138,44.685,111.99,271.12,-3795.8,-2364.3,32945,128.99,-1.246,-0.94591,-0.060085,0,0.13587,22.704,0.99049,132.77,-2364.3,0.545,0.044444,0,1
27,5,1.84,0.154,0.50397,-46.163,24.19,-43.946,23.79,0.96135,2,0.093345,26.29,201.75,493.78,-32995,-1227.1,2.49E+05,103.32,-1.8393,-1.488,-0.41402,0,0.13081,24.176,0.98405,156.99,-686.68,0.47,0.044444,0,1
27,5,0.347,0.158,24.594,-34.169,6.854,-34.371,17.741,0.66072,4,-3.1302,13.125,87.308,149.78,-4327.7,587.36,7128.8,104.02,1.1522,0,0.10422,0.68421,2.8819,17.965,0.9875,113.7,587.36,0.39,0.044444,0,1
27,5,5.707,0.123,26.106,-33.665,5.1405,-37.898,21.388,0.4392,4,-2.9423,0,234.4,814.96,-2.52E+05,22309,1.69E+05,420.94,0.82555,0,0.097375,0.76589,-2.7568,21.465,0.99641,174.51,37920,0.46,0.044444,0,1
27,5,0.47,0.108,9.777,-38.201,25.4,-37.999,15.624,0.99885,2,0.012903,37.583,145.22,328.15,-57299,-4381.3,36731,145.22,-0.25814,-0.2242,-0.089081,0,0.029046,15.637,0.99916,144.79,-4381.3,0.53,0.044444,0,1
27,5,0.619,0.081,7.1563,-36.991,24.896,-34.875,17.866,0.97481,2,0.11876,18.286,134.6,1821.8,-1.31E+05,-64575,1.17E+06,202.42,-1.23,-0.81005,-0.20244,-3.11E-16,0.15312,18.088,0.98768,223.31,-64575,0.53,0.044444,0,1
27,5,0.671,0.105,23.586,-36.689,10.079,-35.983,13.525,0.59793,4,3.0894,29.231,128.58,297.76,-36136,-10634,61309,156.95,0.66403,0,0.12469,0.52627,2.9405,13.604,0.9942,129.56,-10634,0.46,0.044444,0,1
27,5,2.931,0.09,13.305,-33.967,4.5357,-35.883,8.9757,0.59924,4,-2.9266,33.715,81.133,281.07,-35099,-11873,58475,119.66,0.47539,-2.22E-16,0.079797,0.42626,-2.9279,9.0319,0.99379,100.35,-11873,0.59,0.044444,0,1
27,5,0.401,0.137,6.35,-34.673,27.517,-34.471,21.168,0.99846,2,0.0095235,0,99.952,326.28,-40699,-1972.4,16179,237.27,-0.09407,-0.09407,0,0.043003,0.021249,21.177,0.99956,154.58,-1972.4,0.64,0.044444,0,1
27,5,1.079,0.107,7.6603,-34.572,23.485,-33.766,15.845,0.98656,2,0.050911,0,213.45,278.27,-18751,-118.57,45863,158.38,-0.44817,-0.32802,-0.090404,9.99E-17,0.11371,15.91,0.99594,148.69,3296.4,0.67,0.044444,0,1
27,5,0.335,0.101,20.562,-31.246,5.9468,-36.286,15.46,0.613,4,-2.8095,40.322,137.53,409.48,-57978,-17084,88709,183.3,0.12815,0,0.0032858,0.070644,-2.7198,15.465,0.99968,153.11,-17084,0.56,0.044444,0,1
27,5,1.207,0.083,20.965,-41.124,3.6286,-45.861,17.972,0.64017,4,-2.8748,81.139,170.88,1331.7,-82829,-32000,6.39E+05,170.88,2.126,0,0.39853,1.8976,-2.8713,18.662,0.96303,224.84,-32000,0.53,0.044444,0,1
27,5,0.392,0.236,3.2254,-47.575,26.71,-48.179,23.493,0.43284,2,-0.025745,0,15.624,155.93,-4106.6,-456.08,2884.6,46.851,-0.61537,-0.19741,-0.087787,0.0070056,0.12296,25.321,0.92779,107.29,-244.14,0.57,0.044444,0,1
27,5,1.044,0.131,4.5357,-48.079,26.912,-47.071,22.399,0.97039,2,0.045015,33.489,236.59,637.23,-27723,-839.2,2.24E+05,205,-1.5213,-1.3311,-0.35287,0,0.07397,22.818,0.98165,174.18,-839.2,0.56,0.044444,0,1
27,5,0.337,0.118,20.159,-41.93,3.6286,-46.768,17.224,0.58053,4,-2.8569,38.319,151.43,185.94,-56267,2682.2,6169.9,155.82,1.7342,0,0.26661,1.318,-3.0756,17.656,0.97552,149.63,2682.2,0.62,0.044444,0,1
27,5,2.777,0.075,20.965,-45.76,9.1722,-47.978,12,0.3362,4,-2.9557,0,91.022,762.15,-70584,-3430.3,5.18E+05,109.77,0.77722,0,0,0.53948,-2.7275,12.14,0.9884,161.87,-3430.3,0.56,0.044444,0,1
27,5,0.397,0.105,6.2492,-41.93,28.827,-38.302,22.868,0.99701,2,0.15935,26.68,242.11,350.33,-92832,-10539,70060,244.6,0.71616,0,0.071972,0.51713,0.048148,22.933,0.99714,218.41,-10539,0.53,0.044444,0,1
27,5,1.092,0.079,3.2254,-45.559,23.888,-50.8,21.317,0.99014,2,-0.24842,47.713,152.72,1178.2,-89701,-5500.7,6.41E+05,245.37,-0.67103,-0.5688,-0.18658,0,-0.15606,21.421,0.99515,271.15,-3875.1,0.55,0.044444,0,1
27,5,0.72,0.152,22.477,-44.148,0,-52.614,24.019,0.63128,4,-2.7813,34.225,141.24,248.11,-5936.1,-3942.3,19879,141.24,1.2558,0,0.47289,0.93491,-2.9,24.397,0.98448,160.51,-3942.3,0.52,0.044444,0,1
27,5,1.079,0.119,19.352,-44.047,2.6206,-48.683,17.362,0.30557,4,-2.8713,0,118.02,204.63,-27771,-5511.4,12020,172.42,2.0246,7.99E-16,0.68461,1.696,-3.0483,17.96,0.96674,150.92,-5511.4,0.57,0.044444,0,1
27,5,0.412,0.17,4.0317,-45.458,25.198,-47.373,21.253,0.99573,2,-0.090231,0,75.11,187.62,-6024.8,-4123.9,9227.5,154.93,0.38528,-2.22E-16,0.064054,0.2859,-0.10699,21.276,0.99894,125.15,-4123.9,0.47,0.044444,0,1
27,5,0.894,0.129,3.427,-49.087,25.501,-49.994,22.092,0.99423,2,-0.041073,23.873,185.3,524.4,-37582,-1949.1,3.09E+05,115.44,-0.75049,-0.50244,-0.062081,0,-0.048695,22.191,0.99555,172.02,-1508.3,0.52,0.044444,0,1
27,5,0.266,0.095,8.769,-46.466,2.419,-48.683,6.726,0.61467,4,-2.8056,12.648,77.078,314.39,-19064,-7925.8,44478,126.22,-0.077033,-0.03897,-0.0083075,0,-2.6923,6.7294,0.9995,70.836,-7925.8,0.56,0.044444,0,1
27,5,1.534,0.101,22.679,-48.381,3.1246,-49.691,19.598,0.69497,4,-3.0747,71.134,140.86,1175.3,-43512,-2817.4,6.74E+05,71.168,2.9533,0,1.1659,2.7249,3.0483,20.717,0.94597,205.12,6582.6,0.59,0.044444,0,1
27,5,0.339,0.17,1.4111,-45.156,25.299,-46.163,23.909,0.99787,2,-0.042169,12.451,90.173,179.09,-3821.1,3467.1,5088.8,143.07,-0.19418,-0.17239,-0.012747,0,0.0058884,23.924,0.9994,140.73,3467.1,0.49,0.044444,0,1
27,5,1.084,0.125,3.2254,-48.583,24.493,-47.171,21.314,0.94005,2,0.066254,25.454,143.65,257.01,-45051,-2424.1,56289,143.65,-0.90277,-0.78261,-0.3756,0,0.2091,21.598,0.98685,172.79,-2221.1,0.51,0.044444,0,1
27,5,0.369,0.033,20.562,-45.962,19.856,-46.869,1.1492,0.48677,1,-2.2318,2.1378,21.378,184.98,-16930,14258,45446,21.378,0.11492,-1.11E-16,-5.55E-17,0.080446,-1.7975,1.176,0.9772,35.638,14258,0.33,0.044444,0,1
27,5,0.328,0.161,23.888,-47.474,4.9389,-45.66,19.036,0.43635,4,3.0461,0,54.663,815.6,-82152,-3122,9.43E+05,75.765,2.8777,2.22E-16,0.53476,2.0857,2.4967,19.973,0.95306,124.06,-1177.3,0.5,0.044444,0,1
27,5,1.198,0.13,24.291,-45.861,7.8619,-48.885,16.705,0.74631,4,-2.9596,22.281,155.37,386.64,-17695,119.4,65696,104.8,0.81249,0,0.11981,0.50428,-2.9588,16.801,0.99429,129.24,3124.1,0.39,0.044444,0,1
27,5,0.404,0.193,1.2095,-46.567,24.694,-49.389,23.654,0.99821,2,-0.1196,16.008,100.79,194.69,-2808.8,-1761.5,22249,153.48,-0.39299,-0.2754,-0.039729,4.00E-16,-0.04733,23.678,0.99896,122.69,-1646.9,0.49,0.044444,0,1
27,5,1.297,0.099,4.4349,-46.567,24.392,-45.357,19.994,0.99942,2,0.060532,68.689,165.46,1202,-83980,2612.4,7.55E+05,148.11,-0.19207,-0.10122,0,0.010366,0.039436,20.002,0.99959,202.04,5020,0.53,0.044444,0,1
27,5,0.305,0.103,20.26,-42.031,8.9706,-40.821,11.353,0.59539,4,3.0349,33.924,111.25,153.87,-39741,-1524.2,6631,122.57,1.0988,0,0.14675,0.82073,2.8248,11.57,0.98126,112.33,-1524.2,0.57,0.044444,0,1
27,5,4.677,0.113,25.098,-41.93,5.3421,-43.845,19.848,0.65934,4,-3.045,16.992,92.166,3176.2,-1.03E+05,-522.52,3.47E+06,672.7,1.426,2.00E-16,0.0097252,0.84236,-3.1007,20.077,0.98862,177.67,-522.52,0.405,0.044444,0,1
27,5,0.734,0.134,5.7452,-38.906,27.718,-35.278,22.271,0.9964,2,0.16366,0,110.98,248.05,-48922,-1601.5,11728,204.31,-0.12682,-0.09233,-0.017335,0,0.11884,22.272,0.99992,166.21,-1601.5,0.58,0.044444,0,1
27,5,2.189,0.145,1.9151,-38.906,27.617,-40.821,25.774,0.99766,2,-0.074372,19.987,152.3,293.35,-4725.8,1782.5,7624.2,244.31,0.32007,0,0.063068,0.22145,-0.095299,25.789,0.99939,177.86,1782.5,0.62,0.044444,0,1
27,5,0.96,0.161,24.795,-40.821,3.5278,-47.474,22.284,0.63944,4,-2.8384,36.052,108.91,250.44,-9713.2,-2339.4,12962,123.45,3.5452,-6.22E-16,1.2442,2.4837,-3.0841,23.929,0.93125,148.63,3087.2,0.465,0.044444,0,1
27,5,1.285,0.122,20.965,-36.185,4.7373,-38.1,16.34,0.30959,4,-3.0241,0,110.91,202.16,-13049,-750.36,7966.2,184.47,1.1092,0,0.48309,1.0129,2.995,16.611,0.98373,136.15,-750.36,0.465,0.044444,0,1
27,5,0.333,0.168,2.7214,-38.705,28.121,-36.991,25.458,0.99845,2,0.067358,20.437,109.52,225.48,-10418,-1692.6,18179,92.268,0.13648,-0.059621,-2.22E-16,0.053874,0.086345,25.465,0.9997,151.58,-1685.3,0.59,0.044444,0,1
27,5,3.32E+05,0.129,4.1325,-42.132,26.912,-42.031,22.78,0.99919,2,0.0044247,45.345,177.58,2051.7,-1.05E+05,-2680.5,1.49E+06,174.82,-0.34341,-0.30479,0,0.0021853,0.0070494,22.801,0.99905,176.75,1.67E+05,0.49,0.044444,0,1
27,7,1.302,0.14,29.936,-28.726,9.9786,-30.944,20.08,0.71305,4,-3.0309,17.009,88.936,198.99,-4707.3,772.64,11513,140.79,0.37845,-4.00E-16,0.055654,0.22929,-3.08,20.103,0.99884,143.59,1093.9,0.49,0.044444,0,1
27,7,1.829,0.115,29.936,-25.702,6.9548,-28.928,23.206,0.31664,4,-3.0022,0,108.14,238.85,-39853,-2820,10887,199.06,1.5112,4.00E-16,0.3835,1.0684,2.9384,23.518,0.98674,204.51,-2820,0.545,0.044444,0,1
27,7,0.319,0.117,2.0159,-32.96,20.36,-29.23,18.72,0.99664,2,0.20056,27.332,195.89,358.61,-21404,-4292.2,76208,211.93,-0.030392,-0.020894,-0.0018995,4.44E-16,0.16307,18.72,0.99998,160,-4292.2,0.62,0.044444,0,1
27,7,1.304,0.096,6.0476,-28.726,22.376,-25.904,16.571,0.99673,2,0.17115,34.505,191.28,1418.1,-64342,-4165.3,1.31E+06,156.31,0.20845,0,0.085833,0.18626,0.12481,16.589,0.99892,172.8,69228,0.775,0.044444,0,1
27,7,0.47,0.125,25.098,-29.533,3.2254,-32.96,22.139,0.65796,4,-2.9862,26.459,100.59,275.55,-31620,-1475.7,27545,181.16,0.63005,4.00E-16,0.093613,0.5045,-3.0401,22.245,0.99524,177.96,-1475.7,0.555,0.044444,0,1
27,7,3.216,0.128,29.23,-28.525,5.7452,-33.262,23.958,0.41271,4,-2.9425,0,167.99,261.83,-30214,1345.4,5768.7,225.62,0.87693,0,0.15859,0.73925,-3.058,24.106,0.99385,188.33,1346.1,0.5,0.044444,0,1
27,7,0.37,0.12,3.5278,-32.052,27.013,-30.641,23.527,0.99848,2,0.060014,25.246,147.7,285.62,-46126,-4667.2,37506,147.7,-0.06434,-0.026643,2.22E-16,0.01507,0.056217,23.533,0.99975,196.11,-4667.2,0.64,0.044444,0,1
27,7,0.897,0.093,3.8302,-31.649,22.074,-30.44,18.284,0.99926,2,0.066201,55.702,211.76,826.69,-49058,-4654.1,4.98E+05,274.97,0.20559,0,0.033339,0.14058,0.036212,18.291,0.9996,196.68,-4654.1,0.72,0.044444,0,1
27,7,0.514,0.131,24.997,-29.936,4.8381,-33.262,20.431,0.65873,4,-2.9781,21.163,87.112,169.08,-55397,-621.98,15913,87.112,0.65736,0,0.18149,0.55488,3.137,20.525,0.99544,156.68,-621.98,0.735,0.044444,0,1
27,7,2.22,0.147,23.283,-31.952,4.8381,-34.371,18.603,0.42827,4,-3.0112,0,82.468,211.23,-3144.6,1175.8,4918,164.82,0.31947,0,0.05898,0.24329,-3.0132,18.625,0.9988,126.7,1929.8,0.67,0.044444,0,1
27,7,0.481,0.128,0,-30.137,24.291,-29.533,24.299,0.99173,2,0.024891,13.945,122.03,215.51,-61600,3348.4,6798.8,181.67,0.23121,-0.072917,0,0.086338,0.041897,24.326,0.99888,190.05,3348.4,0.67,0.044444,0,1
27,7,2.014,0.118,6.854,-34.068,29.533,-31.75,22.797,0.99635,2,0.10187,34.225,205.08,588.11,-16670,7633.5,89222,413.42,0.24511,-0.11912,0,0.080663,0.11203,22.824,0.99879,193.43,7633.5,0.67,0.044444,0,1
27,7,0.63,0.102,21.57,-30.742,5.3421,-34.572,16.674,0.66531,4,-2.9098,42.643,125.59,833.92,-1.06E+06,-2084.8,3.53E+05,118.25,0.61662,4.00E-16,0.27784,0.54204,-2.9099,16.739,0.99607,164.11,-2084.8,0.59,0.044444,0,1
27,7,1.555,0.079,8.0635,-33.967,1.5119,-37.092,7.2585,0.53218,4,-2.6966,17.787,83.469,360.5,-14099,-7584.8,64260,83.469,0.14976,0,0,0.14906,-2.5121,7.2684,0.99864,92.006,-7584.8,0.65,0.044444,0,1
27,7,0.297,0.127,7.1563,-33.867,25.501,-33.06,18.362,0.99631,2,0.043928,0,101.09,272.06,-40655,-5342.8,14285,184.74,-0.61746,-0.50094,-0.24455,-9.99E-17,0.065407,18.415,0.99713,145,-5342.8,0.8,0.044444,0,1
27,7,1.257,0.114,4.0317,-34.27,23.183,-33.06,19.189,0.60964,2,0.063074,51,252.47,759.51,-30211,-3970.1,2.64E+05,210.78,1.1076,0,0.26366,0.84329,-0.18555,21.526,0.89142,188.83,-3970.1,0.84,0.044444,0,1
27,7,0.34,0.15,28.121,-37.999,4.4349,-41.426,23.933,0.64746,4,-2.9979,21.163,148.44,216.26,-5217.7,-2629.9,8972.4,160.67,1.1758,0,0.17192,1.0593,-3.1343,24.222,0.98807,161.48,-2629.9,0.58,0.044444,0,1
27,7,4.048,0.11,22.779,-38.402,4.6365,-41.93,18.483,0.66347,4,-2.9495,16.933,90.702,698.14,-53707,-11705,1.72E+05,90.702,0.72007,-4.44E-16,0.11543,0.58897,-2.9691,18.558,0.99595,168.71,-11705,0.55,0.044444,0,1
27,7,0.471,0.09,24.795,-37.294,5.3421,-40.519,19.719,0.74253,4,-2.9773,77.941,238.73,348,-12395,-1693.9,16961,295.13,0.98663,0,0.44978,0.88498,-2.9966,19.859,0.99295,220.65,-1236.6,0.76,0.044444,0,1
27,7,0.541,0.149,31.952,-39.31,6.6524,-41.023,25.357,0.84143,4,-3.074,128.63,168.2,238.13,-6383.2,-977.52,5925.4,145.1,1.1787,0.029688,0.50462,0.99157,-3.0799,25.482,0.99509,171.02,2096.5,0.68,0.044444,0,1
27,7,0.533,0.149,29.029,-40.217,9.273,-40.922,19.768,0.81741,4,-3.1059,76.276,137.45,159.99,-8472.2,-753.94,2717.2,75.59,0.17987,-0.0046767,0.044968,0.12987,-3.0992,19.781,0.99935,132.76,0,0.73,0.044444,0,1
27,7,0.392,0.136,3.2254,-37.092,26.61,-36.487,23.392,0.53656,2,0.025856,12.678,76.762,209.13,-25490,1825.6,6479.6,146.59,-0.90076,-0.63957,-0.15765,-1.11E-16,0.49815,24.155,0.96843,177.61,2884.3,0.65,0.044444,0,1
27,7,1.408,0.095,3.8302,-37.294,27.113,-35.782,23.332,0.9987,2,0.064844,160.07,331.81,709.7,-32319,-9477.2,2.96E+05,331.81,-0.14369,-0.12488,0,0.0080988,0.064889,23.342,0.9996,245.7,-9477.2,0.78,0.044444,0,1
27,7,0.358,0.145,28.121,-37.697,2.7214,-39.209,25.445,0.66094,4,-3.0821,33.461,163.23,236.51,-6123.1,-3784.8,9466.9,163.23,0.71389,-2.22E-16,0.14853,0.58022,-3.14,25.535,0.99646,176.11,-3784.8,0.66,0.044444,0,1
27,7,0.868,0.121,28.222,-38.302,4.7373,-42.938,23.938,0.57035,4,-2.9467,5.1223,107.49,1425.5,-64182,-5122.7,7.34E+05,138.13,1.8924,0,0.67777,1.696,-3.0403,24.371,0.98225,201.41,568.54,0.72,0.044444,0,1
27,7,0.329,0.124,2.419,-38.302,26.912,-38.302,24.493,0.98303,2,0,13.258,166.79,290.99,-11273,-1035.1,16326,206.94,-1.2095,-0.85675,-0.10079,0,0.15868,24.679,0.99247,199.02,-1035.1,0.81,0.044444,0,1
27,7,1.596,0.119,2.7214,-39.007,24.997,-38.302,22.287,0.99821,2,0.031664,68.187,198.25,448.79,-32088,-1870.6,2.72E+05,213.08,-0.68834,-0.59238,-0.015271,0,0.036704,22.344,0.99744,187.76,1290.3,0.8,0.044444,0,1
27,7,1.473,0.102,7.8619,-31.548,9.4746,-33.363,2.4274,0.51559,1,-0.84415,6.9295,11.199,78.254,-1312.1,165.27,2139.1,74.427,-0.42689,-0.33063,-0.16741,-2.22E-16,0.10316,3.0973,0.78371,30.366,174.98,0.28,0.044444,0,1
27,7,0.464,0.211,28.827,-37.596,4.8381,-37.898,23.991,0.74536,4,-3.129,10.394,49.303,156.73,-1925.4,716.79,5067,156.73,1.3559,0,0.20411,0.9866,2.6451,24.443,0.98151,115.84,893.99,0.475,0.044444,0,1
27,7,0.807,0.094,21.671,-36.588,4.9389,-38.604,16.853,0.64061,4,-3.0217,13.719,186.5,806.94,-71461,-6627.4,9.99E+05,186.5,0.74028,0,0.24837,0.60464,-3.1376,16.991,0.99187,180.75,-6627.4,0.605,0.044444,0,1
27,7,0.443,0.15,1.6127,-38.806,23.989,-38.503,22.378,0.99969,2,0.013513,21.344,167.99,237.43,-5589.4,-1874.3,39371,158.27,-0.1144,-0.035547,-2.78E-17,0.01648,0.016807,22.382,0.99983,149.21,-1493.9,0.78,0.044444,0,1
27,7,1.216,0.091,4.9389,-38.402,24.795,-40.015,19.922,0.99605,2,-0.08104,44.285,247.34,883.26,-1.22E+05,-7744.4,5.50E+05,247.34,-0.62573,-0.57203,-0.20042,1.55E-16,-0.023994,19.98,0.99707,219.56,1.27E+05,0.75,0.044444,0,1
27,7,0.402,0.168,27.315,-37.596,7.4587,-41.426,20.222,0.71143,4,-2.951,34.487,83.996,212.14,-2742.5,-1960.6,14601,98.648,0.37478,0,0.0077869,0.20306,-2.9799,20.287,0.99681,120.76,-1311.1,0.62,0.044444,0,1
27,7,0.83,0.072,20.159,-36.387,4.2333,-40.418,16.428,0.65526,4,-2.8936,48.226,202.61,757.9,-72524,-6066.5,2.96E+05,144.73,0.78664,0,0.19047,0.74879,-2.9101,16.563,0.99183,230.04,-6066.5,0.61,0.044444,0,1
27,7,0.332,0.124,2.2175,-36.487,18.546,-35.479,16.36,0.99761,2,0.06165,35.495,140.07,262.07,-33098,-1322.7,37244,140.07,-0.57753,-0.43445,-0.044712,-2.00E-16,0.094013,16.403,0.99737,132.28,-1322.7,0.79,0.044444,0,1
27,7,1.068,0.113,3.5278,-35.58,21.973,-35.177,18.45,0.99561,2,0.021854,91.167,151.18,389.81,-32157,-419.95,2.54E+05,160.61,-0.92785,-0.81695,-0.12142,0,0.03754,18.572,0.99341,164.35,624.59,0.84,0.044444,0,1
27,7,0.623,0.093,20.663,-34.673,6.854,-36.588,13.941,0.60142,4,-3.0038,38.653,133.71,314.74,-49180,-5181.9,31593,204.41,0.17126,0,0.040081,0.1534,-2.9833,13.947,0.99958,149.97,-5181.9,0.71,0.044444,0,1
27,7,4.996,0.09,20.058,-34.068,6.2492,-36.487,14.019,0.60197,4,-2.9682,33.714,144.97,386.06,-58161,-13231,81232,191.27,0.26668,3.11E-16,0.054714,0.20378,-2.9504,14.031,0.99915,155.9,-13231,0.69,0.044444,0,1
27,7,0.443,0.126,6.1484,-36.991,29.23,-34.673,23.198,0.99683,2,0.1001,12.223,127.4,211.87,-82422,-1371.3,13391,159.55,-0.18875,-0.11916,-0.029999,0,0.12022,23.206,0.99966,184.17,-1371.3,0.65,0.044444,0,1
27,7,0.995,0.106,4.2333,-34.572,21.872,-33.06,17.704,0.99785,2,0.085505,115.99,260.2,438.81,-17425,-4588.1,-154.84,246.09,-0.43326,-0.30271,-0.048778,0,0.097292,17.727,0.9987,167.23,-4588.1,0.79,0.044444,0,1
27,7,0.37,0.129,20.763,-34.169,2.2175,-35.479,18.592,0.70519,4,-3.0711,17.929,111.99,192.89,-27901,-1896.1,36218,138.88,0.79888,0,0.20054,0.70052,3.0574,18.699,0.99431,144.95,84.052,0.66,0.044444,0,1
27,7,0.854,0.096,25.4,-31.347,3.6286,-36.487,22.37,0.43621,4,-2.9097,0,109.68,446.85,-51743,-4748.4,1.32E+05,214.94,0.64989,0,0.06676,0.53081,-2.7994,22.423,0.99763,233.57,-1075.8,0.59,0.044444,0,1
27,7,0.318,0.124,1.7135,-33.867,24.694,-32.758,23.008,0.99123,2,0.048208,59.09,167.69,309.63,-24021,-4585,36768,139.43,-0.94406,-0.88127,-0.2985,0,0.054463,23.151,0.99381,186.7,-4585,0.575,0.044444,0,1
27,7,0.901,0.117,2.2175,-32.052,19.856,-31.75,17.641,0.88074,2,0.017141,68.17,91.624,195.25,-82386,-723.13,86750,135.36,0.32998,-0.026606,0,0.19724,-0.124,17.864,0.98755,152.68,464.29,0.79,0.044444,0,1
27,7,0.356,0.128,20.663,-33.161,3.427,-34.068,17.26,0.70903,4,-3.089,22.679,95.05,739.7,-8.35E+05,-882.84,8.57E+05,62.129,0.63041,0,0.14304,0.59598,3.0946,17.337,0.99556,135.44,-866.35,0.59,0.044444,0,1
27,7,1.155,0.141,19.453,-34.068,1.1087,-38.806,18.946,0.71017,4,-2.8889,16.493,176.64,336.43,-15718,-2971.2,1.73E+05,139.45,0.73784,-7.99E-16,0.15095,0.57075,-2.8989,19.036,0.99529,135.01,-2843.6,0.6,0.044444,0,1
27,7,0.301,0.099,8.3659,-33.363,21.167,-32.758,12.815,0.99734,2,0.047209,0,150.45,521.87,-14910,-10696,77434,320.53,-0.38211,-0.37212,-0.14428,0,0.045012,12.85,0.99732,129.79,-10696,0.67,0.044444,0,1
27,7,1.296,0.118,1.7135,-34.371,20.864,-32.657,19.227,0.99132,2,0.089236,48.237,187.45,985.94,-44079,-5122,5.23E+05,226.27,-1.0076,-0.86243,-0.29378,0,0.14525,19.358,0.99323,164.05,-5122,0.81,0.044444,0,1
27,7,0.379,0.133,18.344,-34.27,6.5516,-35.782,11.889,0.60145,4,-3.0141,18.762,94.704,278.96,-7956,-3503.5,13223,140.88,0.12817,-2.22E-16,0.044861,0.10305,-2.9829,11.894,0.99963,89.427,-3503.5,0.65,0.044444,0,1
27,7,5.419,0.097,26.912,-35.782,4.1325,-37.697,22.86,0.79646,4,-3.0577,126.6,195.71,1244.1,-61178,-4406.8,5.94E+05,598.13,0.69241,0,0.27243,0.59548,-3.0721,22.916,0.99753,236.25,-4406.8,0.585,0.044444,0,1
27,7,0.408,0.127,5.5437,-35.379,18.445,-34.471,12.933,0.99916,2,0.070197,0,66.602,273.85,-20980,-9274.1,18071,138.81,-0.17517,-0.054986,-0.0086406,0,0.047678,12.94,0.99951,101.89,-9274.1,0.67,0.044444,0,1
27,7,1.321,0.078,6.35,-36.286,25.299,-35.782,18.956,0.99954,2,0.026589,0,96.002,1297,-1.13E+05,-22478,8.78E+05,244.07,0.11898,-0.068601,0,0.018169,0.025652,18.961,0.99972,243.09,-22478,0.57,0.044444,0,1
