ID,DocID,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,PhoneID,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,FOrientation,F30
17,2,1.283,1.021,17.437,-38.302,18.344,-33.867,4.5267,0.72176,3,1.369,1,0,0,10.079,-699.96,0,699.95,4.1997,0.15935,-0.061943,0.0044886,0.078775,0.55373,5.2041,0.86983,5.0971,75.441,0.56,0.044444,0,0,1
17,4,0.844,0.112,28.121,-30.54,8.4667,-34.774,20.105,0.16292,4,-2.9294,1,0,252.36,406.99,-19399,-1996.5,1.52E+05,278.63,0.88074,-7.99E-16,0,0.41733,-2.4994,20.2,0.9953,180.36,0,0.48,0.044444,0,0,1
17,4,2.308,0.115,26.61,-30.339,4.1325,-38.604,23.948,0.73706,4,-2.7892,1,46.411,157.16,1038.7,-47707,-11744,5.08E+05,108.5,1.9998,-6.22E-16,0.40767,1.612,-2.7038,24.343,0.9838,211.68,17508,0.75,0.066667,0,0,1
17,3,1.815,0.718,18.244,-39.108,19.352,-33.161,6.0493,0.80084,3,1.3865,1,0,8.3994,14.181,-304.32,-5.40E-11,562.51,10.749,-0.28046,-0.20858,-0.13267,-0.058948,1.0964,6.2085,0.97435,8.647,-5.86E-11,0.6,0.044444,0,0,1
17,1,0.885,0.57,17.538,-42.837,17.84,-36.79,6.0552,0.8854,3,1.5208,1,5.617,9.5994,16.799,-636.68,52.369,640.06,6.216,-0.48321,-0.41928,-0.35989,-0.11929,1.4882,6.3759,0.9497,11.186,197.33,0.56,0.044444,0,0,1
17,1,1.199,0.918,19.554,-45.156,20.562,-38.402,6.828,0.72954,3,1.4226,1,0,5.7017,14.63,-463.79,0,308.68,0,-0.43596,-0.30561,-0.19938,-0.099689,0.93,7.3621,0.92744,8.0198,96.332,0.58,0.044444,0,0,1
17,4,0.431,0.204,30.54,-28.121,9.273,-33.967,22.056,0.79181,4,-2.8733,1,30.256,56.716,146.01,-4460.3,-1426.2,2390.4,92.073,1.4224,0,0.11147,0.54859,-2.8103,22.331,0.98768,109.47,1367.8,0.445,0.044444,0,0,1
17,1,4.23,0.487,31.145,-35.983,30.44,-30.843,5.1887,0.79847,3,1.7072,1,8.1335,11.879,19.635,-317.12,-89.963,682.29,15.02,-1.0377,-0.96783,-0.83215,-0.44074,1.7265,5.9282,0.87525,12.173,-0.019667,0.625,0.044444,0,0,1
17,5,0.974,0.125,24.09,-36.991,5.7452,-42.837,19.253,0.36345,4,-2.8331,1,0,0,962.66,-5.35E+05,-2.38E+05,59423,0,0,0,0,0,-0.28221,19.253,1,154.03,-2.38E+05,0.45,0.044444,0,0,1
17,3,1.132,0.743,17.84,-39.813,18.546,-33.463,6.3891,0.76441,3,1.4601,1,0,9.1631,15.915,-696.59,-16.602,825.61,6.4792,-0.31166,-0.22818,-0.11131,-0.033392,1.1511,6.7854,0.94159,9.1325,-85.742,0.595,0.044444,0,0,1
17,3,1.03,0.668,16.833,-38.705,17.941,-33.766,5.0618,0.72701,3,1.35,1,0,8.3994,16.799,-696.8,0,828.25,0,-0.24888,-0.19468,-0.13849,-0.065229,0.99546,5.6011,0.90371,8.3849,0,0.58,0.044444,0,0,1
17,3,5.669,1.828,16.933,-40.015,17.034,-39.41,0.6131,0.55877,3,1.4056,1,0,0,9.1629,-166.25,0,174.42,0,0.18227,0.01657,0.066281,0.099422,0.059219,7.0448,0.08703,3.8538,28.003,0.22,0.088889,0,0,1
17,5,3.078,0.134,25.803,-34.673,4.3341,-38.906,21.882,0.51061,4,-2.9469,1,3.2197,69.152,509.79,-64722,-7597.5,2.87E+05,140.54,2.0753,0,0.42759,1.5391,-3.1009,22.482,0.97332,167.78,5438.8,0.68,0.044444,0,0,1
17,1,0.944,0.467,21.368,-30.54,23.485,-24.795,6.1227,0.80436,3,1.2178,1,4.3641,9.1631,25.464,-768.03,-62.49,304.14,22.653,-0.48783,-0.3818,-0.2464,0,0.94724,6.5388,0.93637,14.002,-677.32,0.22,0.044444,0,0,1
17,1,2.172,0.801,11.894,-27.718,13.91,-22.477,5.6156,0.69593,3,1.2036,1,0,8.3994,12.202,-354.78,0,560.83,7.5643,0.35459,-0.050656,0.0072366,0.11,0.72305,6.7214,0.83547,8.3913,181.22,0.21,0.044444,0,0,1
17,1,2.207,1.971,21.771,-45.458,23.283,-36.588,8.9978,0.68044,3,1.402,1,0,5.0397,9.1631,-699.96,0,699.97,6.3319,-0.44712,-0.36921,-0.2755,-0.14791,0.68595,10.937,0.82272,5.5487,69.394,0.56,0.044444,0,0,1
17,4,0.321,0.129,9.777,-34.471,29.432,-30.137,20.127,0.98751,2,0.21704,1,0,151.41,299.61,-29427,-5901.3,42421,157.27,-0.90656,-0.78991,-0.14335,0,0.20667,20.226,0.99508,156.79,-5434.1,0.62,0.044444,0,0,1
17,3,1.637,1.342,17.337,-39.31,17.941,-33.161,6.1781,0.67958,3,1.4728,1,0,0,9.1631,-506.51,0,498.83,4.5815,-0.38644,-0.22068,-0.05591,0.0069066,0.57279,7.1366,0.86568,5.3179,91.115,0.58,0.044444,0,0,1
17,5,0.112,0.043,31.952,-29.734,31.75,-29.734,0.20159,6.12E-17,4,3.1416,1,1.8899,13.229,20.159,-1511.9,0.048061,2494.5,13.229,0,0,0,0,1.5708,0.40317,0.5,9.3762,0.048061,0.21,0.044444,0,0,1
17,4,0.462,0.185,29.633,-29.331,14.01,-32.758,15.994,0.81125,4,-2.9257,1,26.728,59.302,90.12,-17379,-155.18,5293.9,62.519,0.77873,0,0.07908,0.42316,-2.9223,16.111,0.99277,87.086,2371.8,0.53,0.044444,0,0,1
17,3,10.489,1.337,17.337,-41.124,18.244,-35.177,6.0156,0.62784,3,1.4194,1,0,5.1723,10.079,-585.81,0,699.95,4.1998,-0.60967,-0.51678,-0.3783,-0.23965,0.60165,8.0651,0.74588,6.0322,-318,0.54,0.044444,0,0,1
17,5,0.282,0.117,14.313,-40.015,6.0476,-44.45,9.3798,0.62806,4,-2.6491,1,22.346,104.28,290.27,-16997,290.34,36477,105.07,0.24045,0,0.046574,0.21922,-2.5166,9.3941,0.99848,80.291,290.34,0.51,0.088889,0,0,1
17,4,0.481,0.276,28.222,-30.037,13.305,-32.96,15.201,0.83063,4,-2.9481,1,9.1631,19.636,65.483,-670.35,636.3,2526.3,135.7,1.4322,0.10646,0.60885,0.85359,3.0722,15.636,0.97219,56.652,-245,0.605,0.044444,0,0,1
17,3,3.72,3.415,17.437,-38.806,19.252,-29.936,9.0535,0.7631,3,1.369,1,0,0,8.3994,-214.81,0,70.264,6.4793,-0.87079,-0.81244,-0.76082,-0.37255,0.3288,11.37,0.79629,3.3293,139.98,0.59,0.044444,0,0,1
17,5,1.693,1.421,30.843,-29.331,16.228,-33.06,15.083,0.25872,4,-2.8918,1,0,2.7998,17.578,-317.17,0,435.8,66.505,1.1477,0.42097,0.44589,0.91939,-0.06209,20.786,0.72564,14.628,-11.626,0.76,0.044444,0,0,1
17,2,0.751,0.437,16.329,-40.217,16.933,-37.092,3.1826,0.77413,3,1.3796,1,0.41997,5.3049,15.705,-295.13,-51.356,359.63,0,-0.18515,-0.1213,-0.089381,-0.039264,1.0293,3.4498,0.92253,7.8944,139.49,0.57,0.044444,0,0,1
17,5,1.485,0.156,9.3738,-37.596,31.347,-31.347,22.844,0.93845,2,0.27709,1,34.164,194.69,385.93,-9729.5,-3136.1,88939,141.14,-2.1293,-1.7091,-0.39358,4.44E-16,0.4141,23.417,0.97554,150.11,26256,0.82,0.044444,0,0,1
17,5,3.786,0.125,7.7611,-31.649,31.347,-26.509,24.139,0.98005,2,0.21459,1,25.188,246.84,376.66,-43007,-3461.5,1.60E+05,174.08,-1.606,-1.2912,-0.25757,0,0.2486,24.419,0.98855,195.35,-1905.6,0.81,0.044444,0,0,1
17,2,0.606,0.307,18.042,-45.156,18.143,-41.325,3.8315,0.79413,3,1.5445,1,3.2758,10.61,50.574,-2768.6,-241.36,22676,0,-0.098107,-0.0092804,0,0.014584,1.344,3.9777,0.96323,12.957,-76.994,0.4,0.044444,0,0,1
17,3,2.394,1.933,17.941,-41.729,18.143,-33.867,7.8645,0.74231,3,1.5452,1,0,0,8.3994,-251.36,0,307.84,0,-0.32295,-0.2041,-0.14985,0,0.44498,8.1808,0.96134,4.2322,0,0.56,0.044444,0,0,1
17,5,0.28,0.108,8.8698,-31.044,29.734,-28.827,20.982,0.98216,2,0.10588,1,32.429,200.47,235.51,-1.56E+05,-1462.6,11833,211.12,-1.3228,-1.048,-0.20264,0,0.21097,21.201,0.98964,196.31,-1462.6,0.75,0.044444,0,0,1
17,1,0.838,0.223,24.291,-41.829,24.896,-34.774,7.0814,0.92507,3,1.4853,1,15.749,33.354,50.397,-2280.7,-252.17,2349.6,17.844,-0.31849,-0.22524,-0.12051,0,1.4524,7.1489,0.99056,32.058,839.98,0.44,0.044444,0,0,1
17,3,1.789,0.448,20.864,-48.482,18.244,-40.519,8.3829,0.76628,3,1.8887,1,4.9939,15.937,56.624,-3263.1,-114.53,25745,2.2908,0.29692,0,0.12301,0.22663,1.7393,8.9498,0.93665,19.977,-740.95,0.63,0.044444,0,0,1
17,5,0.339,0.142,8.0635,-38.503,29.129,-33.161,21.733,0.97805,2,0.24835,1,26.168,127.72,900.08,-2.07E+06,-1373.2,1.06E+06,78.395,-1.293,-1.1999,-0.36322,0,0.35501,21.952,0.99003,154.59,-1096,0.73,0.044444,0,0,1
17,1,1.177,0.742,30.742,-35.379,31.347,-29.533,5.8772,0.74812,3,1.4677,1,0,8.3994,14.269,-458.46,-0.0069534,469.98,12.702,-0.54624,-0.50475,-0.38375,-0.16906,1.1934,6.4873,0.90596,8.743,415.8,0.55,0.044444,0,0,1
17,5,1.111,0.106,24.291,-30.238,6.6524,-34.875,18.238,0.4925,4,-2.8846,1,6.4537,135.03,772.02,-1.68E+05,-284.85,6.83E+05,135.03,1.2132,0,0.29802,0.98084,-2.804,18.498,0.98595,174.51,-284.85,0.725,0.044444,0,0,1
17,2,0.684,0.362,17.84,-44.752,18.546,-40.015,4.7896,0.78343,3,1.4229,1,4.2809,13.039,20.456,-272.37,-33.063,590.09,11.531,-0.27999,-0.21615,-0.089088,-0.0089088,1.2346,5.013,0.95542,13.848,-33.063,0.415,0.044444,0,0,1
17,2,0.885,0.558,15.119,-40.418,16.228,-34.371,6.1484,0.90388,3,1.3895,1,5.1193,7.5023,21.379,-492.21,14.918,688.52,7.1451,-0.25116,-0.18341,-0.065268,0,1.3005,6.3454,0.96896,11.372,393.33,0.59,0.044444,0,0,1
17,5,1.433,0.119,28.021,-28.222,9.777,-31.246,18.493,0.68474,4,-2.9773,1,26.372,125.06,540.61,-44998,-2416.6,16818,108.96,0.68947,4.44E-16,0.1335,0.53317,-3.0728,18.659,0.99106,156.8,-5685.1,0.63,0.044444,0,0,1
17,4,0.767,0.1,16.329,-36.89,28.625,-33.463,12.765,0.96539,2,0.27179,1,3.3939,214.46,229.51,-7532.5,269.57,76780,219.93,-0.38201,-0.22379,-0.035017,-3.11E-16,0.34876,12.81,0.99653,128.1,269.57,0.53,0.044444,0,0,1
17,4,0.328,0.116,24.392,-30.641,7.9627,-35.076,17.017,0.65839,4,-2.8779,1,32.868,75.744,248.42,-15288,-1883.9,20272,132.15,0.75878,7.99E-16,0.21014,0.48476,-2.9034,17.127,0.99361,147.65,-1883.9,0.62,0.044444,0,0,1
17,5,0.277,0.136,11.087,-36.79,29.331,-33.665,18.509,0.99272,2,0.16962,1,0,107.65,424.67,-22764,-8749.2,43887,143.74,-0.63725,-0.61551,-0.32384,4.00E-16,0.13883,18.574,0.99651,136.57,-5437.3,0.72,0.044444,0,0,1
17,2,0.667,0.302,17.941,-45.357,18.848,-40.317,5.1207,0.85348,3,1.3927,1,6.4675,9.5473,29.606,-729.82,-212.88,1124.5,8.7001,-0.35315,-0.25336,-0.053568,-0.0053568,1.1458,5.2557,0.97431,17.403,-178.92,0.43,0.044444,0,0,1
17,4,0.847,0.127,5.3421,-35.479,29.734,-29.734,25.06,0.9874,2,0.23132,1,44.232,147.07,371.95,-31326,-3781,31338,190.18,-1.4984,-1.1718,-0.13865,-8.88E-16,0.26964,25.273,0.99157,199,-3134.1,0.85,0.044444,0,0,1
17,5,2.129,0.118,8.0635,-34.371,30.037,-28.121,22.844,0.96919,2,0.27709,1,68.493,159.36,1423.8,-84833,-4639.5,9.91E+05,224.64,-1.7033,-1.2334,-0.24993,8.88E-16,0.30608,23.183,0.98538,196.47,-4639.5,0.78,0.044444,0,0,1
17,2,1.383,0.958,20.562,-41.729,21.267,-35.076,6.6897,0.72882,3,1.4651,1,3.9085,8.3922,13.984,-839.94,1.2055,425.46,16.374,-0.38726,-0.29766,-0.2035,-0.12149,1.2574,7.5865,0.88178,7.9191,0,0.48,0.044444,0,0,1
17,1,1.708,0.737,24.19,-43.644,24.594,-37.999,5.6588,0.77626,3,1.4995,1,4.7997,8.3994,16.799,-695.23,-63.391,599.8,4.1997,-0.19389,-0.10772,-0.010772,0.048114,1.2755,6.0238,0.9394,8.1735,657.48,0.45,0.044444,0,0,1
17,2,0.869,0.602,18.546,-45.156,20.058,-39.914,5.455,0.83201,3,1.29,1,4.7997,7.1272,19.091,-301.99,-16.441,300.07,2.3999,-0.19369,-0.081573,-0.027005,0.016389,1.1344,5.8993,0.92469,9.7995,98.139,0.55,0.044444,0,0,1
17,4,0.285,0.124,31.952,-29.029,15.321,-33.665,17.265,0.7137,4,-2.8697,1,59.722,180.39,339.54,-21414,-3526.3,2.19E+05,162.51,0.96385,0,0.14417,0.69247,-2.8408,17.392,0.99268,140.26,-1613.3,0.63,0.044444,0,0,1
17,3,5.175,0.599,17.236,-38.705,17.74,-34.27,4.4635,0.71431,3,1.4576,1,0,5.5997,11.269,-553.52,0,590.41,0,-0.40515,-0.32344,-0.15478,-0.019802,0.88442,4.8719,0.91617,8.1334,70.608,0.58,0.044444,0,0,1
17,3,2.176,1.76,17.941,-38.402,19.957,-31.448,7.241,0.70047,3,1.2887,1,0,5.3049,9.1631,-762.67,0,699.95,2.9645,-0.28762,-0.19488,-0.13469,-0.071695,0.58641,9.1169,0.79424,5.18,0,0.64,0.044444,0,0,1
17,5,0.374,0.159,9.273,-41.527,29.23,-37.798,20.303,0.98686,2,0.18474,1,0,29.678,207.1,-7231.2,-1453.8,2749.4,92.42,-0.97527,-0.46287,0,0.055544,0.12269,20.455,0.99255,128.65,0,0.62,0.044444,0,0,1
17,4,0.811,0.118,25.702,-33.967,5.2413,-39.713,21.252,0.49037,4,-2.8679,1,3.5636,144.25,868.64,-50829,-5562.5,4.45E+05,173.88,1.48,0,0.28778,1.0775,-2.8551,21.533,0.98697,182.48,-8909,0.675,0.044444,0,0,1
17,4,1.471,0.076,24.493,-34.068,6.2492,-39.813,19.127,0.50143,4,-2.8365,1,9.0238,233.34,789.2,-46006,7155,1.75E+05,214.07,1.491,0,0.41643,1.1487,-2.708,19.418,0.985,255.5,29069,0.65,0.044444,0,0,1
17,1,1.621,0.327,29.129,-36.286,30.238,-30.137,6.2476,0.93301,3,1.3924,1,11.733,19.79,33.774,-472.5,101.96,794.07,21.824,-0.46182,-0.34116,-0.25286,-0.062606,1.3708,6.3951,0.97693,19.557,211.83,0.63,0.044444,0,0,1
17,5,0.282,0.11,13.607,-31.246,28.121,-29.129,14.668,0.9962,2,0.14481,1,0,98.048,348.14,-45195,-6493.4,62433,172.11,-0.17246,-0.12945,-0.049869,0,0.10766,14.677,0.99936,133.43,-6493.4,0.68,0.044444,0,0,1
17,2,0.835,0.663,18.546,-42.535,19.151,-36.487,6.0778,0.74625,3,1.4711,1,0,8.3994,27.262,-764.39,0,869.22,5.0397,-0.29085,-0.21062,-0.13038,-0.059173,1.1243,6.3983,0.94991,9.6505,65.736,0.54,0.044444,0,0,1
17,4,0.853,0.105,23.183,-30.843,4.1325,-37.092,20.049,0.58932,4,-2.8246,1,8.5782,228.36,5111.9,-2.04E+05,1.77E+05,5.71E+06,668.8,1.2126,0,0.12567,1.1984,-2.8632,20.329,0.9862,193.61,1.77E+05,0.74,0.044444,0,0,1
17,2,1.012,0.668,15.018,-42.132,15.22,-37.898,4.2381,0.70965,3,1.5232,1,0,4.6906,10.259,-226.78,0,206.58,0,-0.14862,-0.11027,0,0.0091091,0.89737,4.3478,0.97478,6.5087,0,0.575,0.044444,0,0,1
17,4,0.326,0.122,26.408,-32.556,9.273,-37.294,17.778,0.6625,4,-2.8719,1,44.242,125.18,260.03,-15602,-5001.1,29289,120.72,0.59261,-8.88E-16,0.12801,0.46866,-2.8076,17.886,0.99396,146.6,-5001.1,0.72,0.044444,0,0,1
17,3,0.88,0.43,18.244,-38.705,19.856,-31.75,7.1393,0.90662,3,1.3429,1,7.738,14.039,26.152,-478.71,102.16,666.78,15.947,0.13234,-0.056209,-2.22E-16,0.069728,1.2486,7.2797,0.98071,16.93,158.53,0.595,0.044444,0,0,1
17,2,1.138,0.735,14.817,-38.604,15.522,-34.068,4.5903,0.68631,3,1.4165,1,0,5.3049,11.547,-591.53,0,445.11,4.5816,-0.097383,-0.053118,0,0.017485,0.83112,5.1331,0.89426,6.9837,-151.71,0.61,0.044444,0,0,1
17,1,2.704,0.493,21.57,-48.885,22.578,-41.325,7.6264,0.73581,3,1.4382,1,0,9.6213,37.585,-822.31,0,1030.2,4.5816,-0.21314,-0.15053,-0.086588,-0.0093249,1.0801,7.9911,0.95436,16.209,82.28,0.495,0.044444,0,0,1
17,5,3.406,0.166,25.198,-31.952,5.2413,-40.116,21.563,0.37974,4,-2.7533,1,0,0,9702.7,-5.39E+06,0,5.39E+06,0,0,0,0,0,-0.33881,21.563,1,129.89,0,0.47,0.044444,0,0,1
17,2,1.065,0.618,15.321,-44.047,15.421,-38.201,5.8469,0.81332,3,1.5536,1,4.1234,8.3419,16.898,-507.72,-29.237,246,8.5445,-0.24326,-0.1576,-0.092091,-0.073325,1.2842,6.0114,0.97263,9.7272,279.33,0.54,0.044444,0,0,1
17,3,1.226,0.691,17.236,-41.124,17.74,-35.983,5.1651,0.70717,3,1.4731,1,0,8.3994,12.591,-990.82,12.432,839.96,4.1997,-0.29897,-0.22206,-0.16424,-0.080644,1.154,5.7749,0.89441,8.3573,46.671,0.53,0.044444,0,0,1
17,5,0.878,0.123,8.5675,-32.657,30.137,-28.121,22.042,0.9818,2,0.20726,1,22.679,192.17,337.66,-48598,-2320.8,1.66E+05,155.04,-0.75452,-0.54388,-0.10647,0,0.24768,22.148,0.99521,180.06,-1989.6,0.77,0.044444,0,0,1
17,2,9.024,0.837,16.026,-40.519,16.127,-35.782,4.7384,0.62974,3,1.5495,1,0,5.4523,12.666,-763.59,0,321.3,0,-0.26372,-0.17538,-0.081474,-0.00021441,0.80719,5.6574,0.83755,6.7592,-1388.3,0.6,0.044444,0,0,1
17,3,2.384,1.955,16.026,-38.705,16.53,-29.936,8.7835,0.58869,3,1.5134,1,0,6.9234,9.6474,-408.95,0,328.31,6.9596,-0.55172,-0.24579,-0.064772,0.15915,0.84667,11.595,0.75752,5.931,0,0.71,0.044444,0,0,1
17,2,0.833,0.255,18.143,-46.163,18.445,-41.527,4.6464,0.90444,3,1.5057,1,8.398,16.799,28.694,-803.25,-348.63,1529.6,11.669,-0.16618,-0.14519,-0.0973,-0.062316,1.4478,4.7662,0.97486,18.691,-166.67,0.46,0.044444,0,0,1
17,2,1.43,0.842,19.756,-45.156,20.965,-38.302,6.9599,0.77571,3,1.3961,1,0,7.5023,14.551,-622.09,-28.002,699.95,2.2908,-0.44375,-0.28435,-0.15765,-0.12262,1.1145,7.4319,0.93648,8.8265,493.23,0.49,0.044444,0,0,1
17,2,0.967,0.615,19.856,-45.156,20.663,-40.721,4.5076,0.73173,3,1.3909,1,0,9.1629,16.984,-769.61,0,353.21,9.5587,-0.66713,-0.54452,-0.37413,-0.19653,0.98993,5.1247,0.87958,8.3329,289.91,0.47,0.044444,0,0,1
17,2,2.92,2.563,20.36,-46.163,23.787,-33.665,12.96,0.75763,3,1.3032,1,0,0,9.1631,-416.08,0,432.01,10.368,-0.61146,-0.44558,-0.3849,-0.31639,0.58534,14.129,0.91724,5.5127,139.98,0.43,0.044444,0,0,1
17,2,0.812,0.248,17.84,-45.256,18.344,-39.914,5.3658,0.82375,3,1.4767,1,2.4517,24.393,194.57,-9098.1,-247.65,87451,21.703,-0.15904,-0.070054,0,0.017987,1.2213,5.4154,0.99084,21.836,73.995,0.425,0.044444,0,0,1
17,5,1.766,1.551,28.323,-26.509,5.9468,-32.96,23.287,0.23445,4,-2.8609,1,0,6.8665,36.029,-889.62,0,868.25,29.615,1.7956,0.2094,0.91527,1.133,-3.0267,36.343,0.64078,23.432,-348.84,0.855,0.044444,0,0,1
17,4,2.844,0.113,14.01,-26.005,23.082,-25.299,9.0988,0.99485,2,0.077622,1,22.485,90.877,149.89,-11866,-1593.9,15102,90.877,-0.45221,-0.39794,-0.061411,0,0.12195,9.1503,0.99438,80.976,-1593.9,0.67,0.044444,0,0,1
17,2,0.886,0.551,15.119,-42.535,14.917,-39.511,3.0305,0.69973,3,1.6374,1,0,6.8463,9.438,-681.78,-13.261,429.08,0,-0.17432,-0.14147,-0.087161,0.067717,1.1818,3.2319,0.93769,5.8655,-379.93,0.515,0.044444,0,0,1
17,3,1.137,0.484,17.941,-42.132,18.143,-37.092,5.0437,0.82523,3,1.5308,1,4.3818,10.079,32.046,-1523.4,-114.23,1229.1,6.2606,-0.30617,-0.26508,-0.17927,-0.1132,1.3354,5.2308,0.96424,10.807,50.329,0.53,0.044444,0,0,1
17,3,1.111,0.654,18.445,-36.387,19.352,-30.238,6.215,0.78629,3,1.4243,1,0,8.3994,20.021,-803.56,-43.385,444.84,1.6257,0.15202,-0.014712,0.023703,0.080752,1.083,6.4617,0.96182,9.8802,0,0.63,0.044444,0,0,1
17,4,0.46,0.128,9.273,-35.076,26.61,-33.161,17.442,0.99568,2,0.11002,1,21.163,139.63,177.99,-41842,-2681.6,18259,139.63,-0.4485,-0.36725,-0.04485,2.22E-16,0.15077,17.476,0.99805,136.53,-2681.6,0.74,0.044444,0,0,1
17,5,1.161,0.103,22.175,-28.827,7.6603,-32.153,14.891,0.63234,4,-2.9163,1,16.607,208.02,693.67,-38218,-1593.1,4.11E+05,210.76,0.98247,0,0.28655,0.82589,-3.0705,15.118,0.98495,146.78,-1593.1,0.675,0.044444,0,0,1
17,2,1.419,1.006,20.663,-44.752,22.074,-37.697,7.1953,0.74311,3,1.3734,1,0,5.3049,15.043,-513.47,0,424.9,6.9291,-0.61279,-0.57127,-0.47441,-0.26093,0.83586,7.6653,0.93868,7.6196,-85.899,0.44,0.044444,0,0,1
17,4,0.545,0.081,11.994,-34.371,29.23,-31.347,17.499,0.99527,2,0.17367,1,74.613,200.83,945.67,-82886,-9145.5,55286,167.16,-0.52077,-0.37551,-0.033092,0,0.16246,17.545,0.99736,216.61,-9145.5,0.545,0.044444,0,0,1
17,1,1.71,0.322,3.931,-37.193,3.6286,-30.44,6.7599,0.68334,3,1.6155,1,6.3947,16.799,44.517,-1423.8,-10.91,1525.6,6.3384,0.58011,0.07845,0.27728,0.42111,1.3568,7.4153,0.91162,23.029,205.86,0.24,0.044444,0,0,1
17,2,0.733,0.422,17.74,-42.031,18.344,-38.402,3.6786,0.82751,3,1.4056,1,2.7902,9.8948,69.239,-3095,-110.06,27148,2.0999,-0.11599,-0.082852,-0.066281,-0.01657,1.2212,3.8435,0.9571,9.1079,391.37,0.48,0.044444,0,0,1
17,2,0.835,0.534,18.647,-44.853,20.159,-37.294,7.7092,0.88652,3,1.3734,1,7.9191,11.236,30.39,-607.13,-89.694,1171.9,3.9596,-0.39535,-0.33011,-0.25697,-0.12453,1.2518,8.0342,0.95955,15.045,1.2194,0.56,0.044444,0,0,1
17,3,1.232,0.817,15.421,-34.572,17.437,-27.617,7.241,0.77937,3,1.2887,1,5.2784,8.7813,15.937,-504.66,-5.9307,502.98,4.8106,-0.48124,-0.38569,-0.29744,2.22E-16,1.1435,8.2645,0.87616,10.116,0,0.7,0.044444,0,0,1
17,3,0.991,0.639,19.756,-38.1,20.864,-31.044,7.1421,0.79033,3,1.4149,1,0,10.079,19.295,-921.29,0,761.72,29.7,-0.18492,-0.12631,-0.099572,-0.021052,1.1817,7.4239,0.96205,11.618,0,0.51,0.044444,0,0,1
17,2,1.194,0.575,15.22,-40.721,15.825,-35.479,5.276,0.8143,3,1.4559,1,2.7717,8.3879,18.332,-449.6,0,382.54,0,-0.11168,-0.03543,0,0.023877,1.2284,5.4592,0.96644,9.4943,-98.409,0.61,0.044444,0,0,1
17,1,2.285,1.895,25.702,-42.434,27.617,-32.96,9.6662,0.70444,3,1.3714,1,0,5.3049,9.1631,-703.39,0,668.89,4.1997,-0.92384,-0.72836,-0.53549,-0.40937,0.94719,11.344,0.85209,5.9864,167.95,0.56,0.044444,0,0,1
17,4,1.962,0.124,25.4,-31.548,3.2254,-38.201,23.151,0.43433,4,-2.8501,1,4.7514,221.6,722.6,-27128,-3218.9,7.31E+05,221.6,1.7957,0,0.12551,1.3072,-3.026,23.604,0.9808,190.36,-1696.9,0.655,0.044444,0,0,1
17,4,0.392,0.158,10.886,-34.975,30.44,-29.835,20.218,0.97542,2,0.25707,1,0,134.07,431.91,-21374,-2093.2,2.09E+05,143.19,-1.0944,-0.93321,-0.16381,0,0.22738,20.381,0.99201,129,-3394,0.67,0.044444,0,0,1
17,4,0.339,0.123,23.586,-31.851,3.0238,-40.821,22.434,0.67413,4,-2.7302,1,92.575,230.95,267.05,-5712.9,350.51,2144.7,196.85,1.1195,0,0.26357,0.83173,-2.6471,22.601,0.99258,183.75,350.51,0.74,0.088889,0,0,1
17,3,1.161,0.765,19.05,-41.628,20.36,-36.185,5.5984,0.75596,3,1.3346,1,0,6.4792,16.079,-763.59,-81.733,833.01,3.0988,-0.22321,-0.098901,-0.028128,0.031757,0.92531,6.1296,0.91333,8.0126,294.51,0.54,0.044444,0,0,1
17,4,0.986,0.114,24.896,-30.742,8.5675,-34.572,16.772,0.70552,4,-2.9112,1,15.12,123.55,407.99,-29997,-64.342,2.58E+05,148.79,1.0395,4.44E-16,0.24472,0.92751,-2.9595,16.937,0.99025,148.57,3313.2,0.62,0.044444,0,0,1
17,5,0.309,0.141,4.7373,-41.829,27.517,-34.673,23.877,0.96937,2,0.3044,1,0,123.38,256.14,-49809,-1444.2,10860,209.87,-1.8581,-1.2891,-0.23912,-7.99E-16,0.30209,24.207,0.98636,171.68,-1444.2,0.62,0.066667,0,0,1
17,2,0.872,0.675,15.825,-41.325,16.833,-34.371,7.0274,0.86247,3,1.4269,1,5.7695,10.079,17.816,-374.76,-67.881,417.09,6.7208,-0.62019,-0.52579,-0.44093,-0.27135,1.2978,7.5418,0.93179,11.173,-203.25,0.62,0.044444,0,0,1
17,4,0.293,0.098,26.206,-35.479,9.9786,-40.418,16.963,0.67084,4,-2.8462,1,40.656,164.72,315.06,-46323,-4535.2,37440,164.72,0.7211,0,0.071272,0.56263,-2.8327,17.027,0.99621,173.75,-4535.2,0.565,0.044444,0,0,1
17,4,2.846,0.255,29.331,-33.967,13.607,-37.898,16.208,0.33333,4,-2.8966,1,0.083646,0.83646,1601.3,-3.56E+05,-79115,1.98E+05,0.83646,0.048892,0,0,0.034224,-2.8936,16.214,0.99962,63.584,-79115,0.32,0.044444,0,0,1
17,3,0.679,0.341,20.461,-41.628,21.368,-35.983,5.7169,0.84432,3,1.4114,1,2.9645,15.711,28.765,-1139.6,-80.555,1530,19.581,-0.17771,-0.11018,-0.023102,0,1.1562,5.7915,0.98712,16.984,348.77,0.455,0.044444,0,0,1
